       X(m)            Y(m)              Y(m)         
   -1132914.8909    6092529.0352    1504633.5296
   -1132914.9068    6092529.0835    1504633.5316
   -1132914.8958    6092529.0753    1504633.5257
   -1132914.9146    6092529.1080    1504633.5228
   -1132914.9115    6092529.1071    1504633.5198
   -1132914.9225    6092529.1212    1504633.5230
   -1132914.9228    6092529.1408    1504633.5232
   -1132914.9235    6092529.1254    1504633.5195
   -1132914.9335    6092529.1307    1504633.5142
   -1132914.9350    6092529.1129    1504633.5091
   -1132914.9217    6092529.1150    1504633.5073
   -1132914.9146    6092529.1173    1504633.5090
   -1132914.9147    6092529.1119    1504633.5026
   -1132914.9314    6092529.1350    1504633.5047
   -1132914.9389    6092529.1267    1504633.4970
   -1132914.9256    6092529.1425    1504633.5006
   -1132914.9328    6092529.1340    1504633.4897
   -1132914.9302    6092529.1292    1504633.4911
   -1132914.9210    6092529.1185    1504633.4869
   -1132914.9115    6092529.1233    1504633.4962
   -1132914.9073    6092529.1131    1504633.4841
   -1132914.9261    6092529.1184    1504633.4848
   -1132914.9303    6092529.1427    1504633.4898
   -1132914.9421    6092529.1480    1504633.4889
   -1132914.9422    6092529.1482    1504633.4834
   -1132914.7983    6092528.9831    1504633.4916
   -1132915.4653    6092529.6283    1504633.4291
   -1132915.9499    6092530.1183    1504633.3927
   -1132915.5069    6092529.6694    1504633.4179
   -1132915.4648    6092529.6217    1504633.4111
   -1132915.4232    6092529.5764    1504633.4133
   -1132915.2481    6092529.3835    1504633.4153
   -1132915.1256    6092529.2533    1504633.4104
   -1132915.0181    6092529.1368    1504633.4111
   -1132914.9115    6092529.0434    1504633.4185
   -1132914.9576    6092529.0870    1504633.4157
   -1132914.8945    6092528.9991    1504633.4096
   -1132914.8323    6092528.9322    1504633.4032
   -1132914.7138    6092529.2112    1504633.4709
   -1132914.7656    6092529.2578    1504633.4605
   -1132914.8212    6092529.3092    1504633.4507
   -1132914.8357    6092529.2929    1504633.4349
   -1132914.8753    6092529.3292    1504633.4310
   -1132914.7745    6092529.2126    1504633.4292
   -1132914.7424    6092529.1950    1504633.4290
   -1132914.7650    6092529.1960    1504633.4195
   -1132914.7048    6092529.1334    1504633.4104
   -1132914.7156    6092529.1238    1504633.4052
   -1132914.6695    6092529.0740    1504633.4115
   -1132914.6819    6092529.0747    1504633.3980
   -1132914.6769    6092529.0468    1504633.3886
   -1132914.6517    6092529.0117    1504633.3886
   -1132914.6763    6092529.0048    1504633.3721
   -1132914.6307    6092528.9508    1504633.3664
   -1132914.6161    6092528.9160    1504633.3546
   -1132914.5337    6092528.7008    1504633.4457
   -1132914.6157    6092528.8574    1504633.3460
   -1132914.6139    6092528.8714    1504633.3215
   -1132914.6309    6092528.8244    1504633.3182
   -1132914.6613    6092528.8388    1504633.3003
   -1132914.6466    6092528.8284    1504633.2769
   -1132914.6504    6092528.7969    1504633.2610
   -1132914.6444    6092528.7682    1504633.2613
   -1132914.6604    6092528.7479    1504633.2427
   -1132914.6632    6092528.7387    1504633.2358
   -1132914.6232    6092529.1955    1504633.5517
   -1132914.6032    6092529.1401    1504633.5458
   -1132914.6339    6092529.1839    1504633.5525
   -1132914.6083    6092529.1478    1504633.5487
   -1132914.6184    6092529.1778    1504633.5538
   -1132914.6203    6092529.1507    1504633.5475
   -1132914.6022    6092529.1390    1504633.5472
   -1132914.5819    6092529.1161    1504633.5403
   -1132914.5870    6092529.1267    1504633.5409
   -1132914.5990    6092529.1124    1504633.5315
   -1132914.6169    6092529.1128    1504633.5284
   -1132914.6202    6092529.1067    1504633.5227
   -1132914.6254    6092529.0947    1504633.5203
   -1132914.6316    6092529.0827    1504633.5084
   -1132914.6312    6092529.0757    1504633.4952
   -1132914.6323    6092529.0384    1504633.4835
   -1132914.6389    6092529.0471    1504633.4796
   -1132914.6252    6092529.0008    1504633.4645
   -1132914.6254    6092528.9940    1504633.4588
   -1132914.6413    6092528.9849    1504633.4543
   -1132914.6132    6092528.9514    1504633.4418
   -1132914.6086    6092528.9120    1504633.4271
   -1132914.6078    6092528.8803    1504633.4186
   -1132914.6082    6092528.8586    1504633.4063
   -1132914.6128    6092528.8114    1504633.3865
   -1132914.6296    6092528.7939    1504633.3682
   -1132914.6634    6092528.7925    1504633.3514
   -1132914.6563    6092528.7577    1504633.3488
   -1132914.6583    6092528.7205    1504633.3377
   -1132914.6303    6092528.6488    1504633.3103
   -1132914.6518    6092528.6289    1504633.2995
   -1132914.6532    6092528.5894    1504633.2785
   -1132914.6447    6092528.4504    1504633.2373
   -1132914.6516    6092528.4067    1504633.2220
   -1132914.6842    6092528.3630    1504633.1966
   -1132914.3050    6092529.3236    1504633.6800
   -1132914.2669    6092529.3083    1504633.6831
   -1132914.2824    6092529.3039    1504633.6730
   -1132914.2754    6092529.3071    1504633.6700
   -1132914.2695    6092529.3021    1504633.6621
   -1132914.2476    6092529.3013    1504633.6624
   -1132914.2287    6092529.2815    1504633.6546
   -1132914.2161    6092529.2917    1504633.6568
   -1132914.2207    6092529.3054    1504633.6583
   -1132914.2135    6092529.2946    1504633.6513
   -1132914.1705    6092529.2465    1504633.6401
   -1132914.1652    6092529.2384    1504633.6442
   -1132914.1575    6092529.2531    1504633.6410
   -1132914.1718    6092529.2833    1504633.6457
   -1132914.1487    6092529.2631    1504633.6463
   -1132914.1569    6092529.2742    1504633.6342
   -1132914.1066    6092529.2475    1504633.6347
   -1132914.0756    6092529.2193    1504633.6339
   -1132914.0501    6092529.2117    1504633.6220
   -1132915.4322    6092530.3039    1504633.6913
   -1132915.4336    6092530.3097    1504633.6908
   -1132915.4291    6092530.2793    1504633.6835
   -1132915.4447    6092530.3066    1504633.6907
   -1132915.4544    6092530.3161    1504633.6934
   -1132915.4380    6092530.2772    1504633.6843
   -1132915.4514    6092530.2745    1504633.6814
   -1132915.3476    6092530.1929    1504633.6980
   -1132915.0147    6092530.0111    1504633.8004
   -1132914.6489    6092529.7758    1504633.8943
   -1132914.8533    6092529.8778    1504633.8454
   -1132915.0401    6092529.9813    1504633.8004
   -1132914.8047    6092529.7752    1504633.8465
   -1132914.8111    6092529.7872    1504633.8540
   -1132914.6443    6092529.6590    1504633.9047
   -1132914.4948    6092529.5730    1504633.9419
   -1132914.5568    6092529.5711    1504633.9227
   -1132914.7323    6092529.6620    1504633.8830
   -1132914.6111    6092529.5556    1504633.9018
   -1132914.6164    6092529.5151    1504633.9006
   -1132914.7204    6092529.5382    1504633.8767
   -1132914.9459    6092529.8176    1504634.1097
   -1132914.9711    6092529.8325    1504634.1629
   -1132914.9056    6092529.6832    1504634.0920
   -1132914.9198    6092529.6690    1504634.1627
   -1132914.9831    6092529.6523    1504634.1904
   -1132914.9845    6092529.5376    1504634.1570
   -1132914.9434    6092529.3553    1504634.0875
   -1132914.9082    6092529.2312    1504634.0578
   -1132914.6722    6092530.4984    1504634.1169
   -1132914.6945    6092530.5241    1504634.1172
   -1132914.6911    6092530.4991    1504634.1034
   -1132914.7174    6092530.5146    1504634.1047
   -1132914.7122    6092530.5052    1504634.1066
   -1132914.7069    6092530.5133    1504634.1158
   -1132914.7124    6092530.4857    1504634.0827
   -1132914.7006    6092530.4484    1504634.0339
   -1132914.7261    6092530.4800    1504634.0479
   -1132914.7368    6092530.4500    1504634.0324
   -1132915.0487    6092529.0526    1504633.3436
   -1132915.0419    6092529.0476    1504633.3422
   -1132915.0484    6092529.0520    1504633.3417
   -1132915.0778    6092529.0885    1504633.3463
   -1132915.0721    6092529.0814    1504633.3620
   -1132915.0911    6092529.0540    1504633.3488
   -1132915.0949    6092529.0671    1504633.3539
   -1132915.0855    6092529.0459    1504633.3465
   -1132915.0791    6092529.0805    1504633.3625
   -1132915.0882    6092529.0463    1504633.3241
   -1132915.0916    6092529.0462    1504633.3217
   -1132915.0931    6092529.0426    1504633.3390
   -1132915.0678    6092529.0052    1504633.3155
   -1132915.0728    6092528.9932    1504633.3061
   -1132915.0837    6092528.9681    1504633.2815
   -1132915.0996    6092528.9937    1504633.2763
   -1132915.0966    6092528.9842    1504633.2591
   -1132915.0989    6092528.9797    1504633.2540
   -1132915.1154    6092528.9916    1504633.2427
   -1132915.1101    6092528.9936    1504633.2427
   -1132915.1308    6092528.9883    1504633.2275
   -1132915.1217    6092528.9578    1504633.2092
   -1132915.1555    6092528.9926    1504633.2095
   -1132915.1760    6092529.0084    1504633.2202
   -1132915.1857    6092529.0001    1504633.2197
   -1132915.2070    6092529.0193    1504633.2309
   -1132915.1990    6092529.0069    1504633.2292
   -1132915.2083    6092529.0276    1504633.2442
   -1132915.1910    6092528.9967    1504633.2290
   -1132915.1874    6092528.9892    1504633.2336
   -1132915.2059    6092529.0000    1504633.2350
   -1132915.2061    6092529.0184    1504633.2475
   -1132915.2257    6092529.0181    1504633.2408
   -1132915.2412    6092529.0158    1504633.2305
   -1132915.4643    6092530.5387    1504633.9578
   -1132915.4788    6092530.5542    1504633.9512
   -1132915.4899    6092530.6229    1504633.9634
   -1132915.5022    6092530.5975    1504633.9555
   -1132915.5210    6092530.6548    1504633.9647
   -1132915.5280    6092530.6801    1504633.9713
   -1132915.5341    6092530.6337    1504633.9403
   -1132915.0831    6092527.8607    1504632.6011
   -1132915.2075    6092528.6264    1504632.9661
   -1132915.3584    6092529.5113    1504633.3891
   -1132915.3515    6092529.4702    1504633.3693
   -1132915.3116    6092529.1915    1504633.2404
   -1132915.2541    6092528.8713    1504633.0832
   -1132915.2203    6092528.7174    1504633.0034
   -1132915.2410    6092528.8340    1504633.0479
   -1132915.2035    6092528.7087    1504632.9916
   -1132915.2061    6092528.7107    1504632.9813
   -1132915.1658    6092528.4974    1504632.8730
   -1132915.1800    6092528.5719    1504632.9236
   -1132915.2026    6092528.7280    1504632.9875
   -1132915.2356    6092528.8570    1504633.0397
   -1132915.2526    6092528.9046    1504633.0654
   -1132915.2448    6092528.8957    1504633.0674
   -1132915.2505    6092528.8900    1504633.0620
   -1132915.2581    6092528.8565    1504633.0375
   -1132915.2367    6092528.7610    1504632.9928
   -1132915.2444    6092528.8004    1504633.0103
   -1132915.2558    6092528.8425    1504633.0379
   -1132915.2579    6092528.8623    1504633.0469
   -1132915.2481    6092528.7591    1504632.9923
   -1132915.2379    6092528.7070    1504632.9601
   -1132915.2451    6092528.7397    1504632.9690
   -1132915.2436    6092528.7273    1504632.9546
   -1132915.2454    6092528.7159    1504632.9438
   -1132915.2306    6092528.6467    1504632.8992
   -1132915.2270    6092528.6597    1504632.8949
   -1132915.2217    6092528.6595    1504632.8830
   -1132915.2253    6092528.6893    1504632.9015
   -1132915.2404    6092528.7304    1504632.9083
   -1132915.2319    6092528.6993    1504632.8974
   -1132915.2357    6092528.7749    1504632.9244
   -1132915.2474    6092528.8013    1504632.9433
   -1132915.2628    6092528.8503    1504632.9513
   -1132915.2727    6092528.8549    1504632.9555
   -1132915.2603    6092528.8504    1504632.9469
   -1132915.2781    6092528.9414    1504632.9812
   -1132915.2891    6092528.9622    1504632.9899
   -1132915.3007    6092528.9543    1504632.9861
   -1132915.2890    6092528.8911    1504632.9592
   -1132915.2933    6092528.8716    1504632.9513
   -1132915.3064    6092528.9179    1504632.9756
   -1132915.3031    6092528.8770    1504632.9636
   -1132915.2985    6092528.8225    1504632.9478
   -1132915.3117    6092528.8781    1504632.9724
   -1132915.3105    6092528.8625    1504632.9645
   -1132915.3241    6092528.9127    1504632.9912
   -1132915.3244    6092528.9293    1504633.0008
   -1132915.3009    6092528.8893    1504632.9871
   -1132915.3030    6092528.8710    1504632.9908
   -1132915.3004    6092528.8659    1504633.0008
   -1132915.3013    6092528.8559    1504632.9887
   -1132915.2982    6092528.8192    1504632.9780
   -1132915.2884    6092528.7849    1504632.9608
   -1132915.2925    6092528.7499    1504632.9511
   -1132915.2881    6092528.6795    1504632.9283
   -1132915.2920    6092528.6832    1504632.9424
   -1132915.2856    6092528.6831    1504632.9456
   -1132915.2962    6092528.6703    1504632.9527
   -1132915.3021    6092528.6436    1504632.9512
   -1132915.3052    6092528.6404    1504632.9399
   -1132915.3067    6092528.5825    1504632.9447
   -1132915.3086    6092528.5478    1504632.9489
   -1132915.3240    6092528.5349    1504632.9643
   -1132915.3299    6092528.5125    1504632.9699
   -1132915.3354    6092528.4745    1504632.9804
   -1132915.3351    6092528.4559    1504632.9858
   -1132915.3403    6092528.3757    1504632.9868
   -1132915.3436    6092528.3356    1504632.9903
   -1132915.3496    6092528.2862    1504633.0062
   -1132915.3535    6092528.1795    1504633.0117
   -1132915.3490    6092528.0711    1504633.0168
   -1132915.3578    6092527.6004    1504633.0606
   -1132915.3587    6092527.6325    1504633.0685
   -1132915.3543    6092527.6222    1504633.0659
   -1132915.3557    6092527.6220    1504633.0601
   -1132915.3613    6092527.6505    1504633.0688
   -1132915.7529    6092528.9026    1504633.3511
   -1132915.7558    6092528.8900    1504633.3441
   -1132915.7765    6092528.9714    1504633.3570
   -1132915.7830    6092529.0086    1504633.3612
   -1132915.7802    6092528.9884    1504633.3570
   -1132915.7898    6092528.9977    1504633.3517
   -1132915.7915    6092529.0190    1504633.3585
   -1132915.7859    6092529.0065    1504633.3514
   -1132915.7952    6092529.0284    1504633.3645
   -1132915.7866    6092529.0172    1504633.3605
   -1132915.7959    6092529.0362    1504633.3650
   -1132915.8078    6092529.0522    1504633.3632
   -1132915.8131    6092529.0743    1504633.3623
   -1132915.8320    6092529.1126    1504633.3727
   -1132915.8327    6092529.1163    1504633.3675
   -1132915.8483    6092529.1421    1504633.3741
   -1132915.8595    6092529.1675    1504633.3808
   -1132915.9047    6092528.7883    1504633.3049
   -1132915.9190    6092528.8447    1504633.3141
   -1132915.9148    6092528.8825    1504633.3143
   -1132915.9257    6092528.9526    1504633.3276
   -1132915.9239    6092528.9947    1504633.3262
   -1132915.9215    6092528.9856    1504633.3178
   -1132915.9215    6092529.0054    1504633.3212
   -1132915.9286    6092529.0820    1504633.3303
   -1132915.9351    6092529.1060    1504633.3375
   -1132915.9482    6092529.1428    1504633.3463
   -1132915.9505    6092529.1580    1504633.3464
   -1132915.9643    6092529.1840    1504633.3433
   -1132915.9593    6092529.1901    1504633.3400
   -1132915.9520    6092529.2396    1504633.3370
   -1132915.9542    6092529.2328    1504633.3313
   -1132915.9630    6092529.2881    1504633.3425
   -1132915.9644    6092529.3110    1504633.3402
   -1132915.9546    6092529.3208    1504633.3412
   -1132915.9623    6092529.3364    1504633.3395
   -1132915.9703    6092529.3619    1504633.3371
   -1132915.9806    6092529.3739    1504633.3469
   -1132915.9927    6092529.4273    1504633.3562
   -1132915.9916    6092529.4763    1504633.3583
   -1132915.9994    6092529.5175    1504633.3701
   -1132916.0080    6092529.5284    1504633.3660
   -1132916.0204    6092529.5719    1504633.3732
   -1132916.0314    6092529.6057    1504633.3791
   -1132916.0433    6092529.6615    1504633.3835
   -1132916.0434    6092529.6527    1504633.3767
   -1132916.0445    6092529.6758    1504633.3766
   -1132916.0396    6092529.6582    1504633.3761
   -1132916.0500    6092529.6714    1504633.3789
   -1132916.0657    6092529.7031    1504633.3841
   -1132916.0673    6092529.7143    1504633.3881
   -1132916.0755    6092529.7109    1504633.3825
   -1132916.0861    6092529.7095    1504633.3829
   -1132916.1009    6092529.7607    1504633.3830
   -1132916.1077    6092529.7934    1504633.3893
   -1132916.1068    6092529.7933    1504633.3865
   -1132916.1109    6092529.8270    1504633.3922
   -1132916.1129    6092529.8564    1504633.3880
   -1132916.1197    6092529.8860    1504633.3917
   -1132916.1165    6092529.8621    1504633.3816
   -1132916.1327    6092529.9035    1504633.3884
   -1132916.1523    6092529.9486    1504633.3990
   -1132916.1604    6092529.9611    1504633.3998
   -1132916.1630    6092529.9832    1504633.3903
   -1132916.1710    6092530.0177    1504633.3966
   -1132916.1779    6092530.0423    1504633.3954
   -1132916.1712    6092530.0311    1504633.3964
   -1132916.1787    6092530.0594    1504633.3911
   -1132916.1909    6092530.0824    1504633.4000
   -1132916.1879    6092530.0924    1504633.3998
   -1132916.1895    6092530.0915    1504633.3911
   -1132916.1973    6092530.0842    1504633.3915
   -1132916.2060    6092530.1164    1504633.3989
   -1132916.2085    6092530.1298    1504633.3956
   -1132916.2100    6092530.1499    1504633.3889
   -1132916.2169    6092530.1853    1504633.3791
   -1132916.2200    6092530.2008    1504633.3796
   -1132916.2261    6092530.2038    1504633.3778
   -1132916.2361    6092530.2304    1504633.3802
   -1132916.2364    6092530.2304    1504633.3735
   -1132916.2413    6092530.2655    1504633.3791
   -1132916.2453    6092530.2659    1504633.3768
   -1132916.2535    6092530.2864    1504633.3803
   -1132916.2540    6092530.3248    1504633.3765
   -1132916.2702    6092530.3377    1504633.3819
   -1132916.2626    6092530.3203    1504633.3858
   -1132916.2773    6092530.3317    1504633.3880
   -1132916.2809    6092530.3400    1504633.3860
   -1132916.2749    6092530.3081    1504633.3858
   -1132916.2878    6092530.3306    1504633.3820
   -1132916.2827    6092530.3258    1504633.3816
   -1132916.2937    6092530.3416    1504633.3706
   -1132916.2942    6092530.3272    1504633.3740
   -1132916.2977    6092530.3283    1504633.3702
   -1132916.3031    6092530.3115    1504633.3680
   -1132916.3068    6092530.3163    1504633.3615
   -1132916.3007    6092530.3117    1504633.3529
   -1132916.3167    6092530.3289    1504633.3466
   -1132916.3338    6092530.3611    1504633.3572
   -1132916.3333    6092530.3783    1504633.3539
   -1132916.3440    6092530.3550    1504633.3576
   -1132916.3418    6092530.3455    1504633.3572
   -1132916.3585    6092530.3815    1504633.3548
   -1132916.3568    6092530.3898    1504633.3560
   -1132916.3683    6092530.3850    1504633.3540
   -1132914.9411    6092528.5271    1504633.4501
   -1132914.8280    6092528.4213    1504633.4683
   -1132914.8519    6092528.4260    1504633.4544
   -1132914.8838    6092528.4832    1504633.4397
   -1132915.0746    6092528.7589    1504633.4437
   -1132915.0838    6092528.7695    1504633.4426
   -1132915.0806    6092528.7853    1504633.4436
   -1132915.0604    6092528.7559    1504633.4492
   -1132915.0454    6092528.7239    1504633.4551
   -1132915.0588    6092528.7441    1504633.4523
   -1132915.1152    6092528.8100    1504633.4413
   -1132915.2026    6092528.9161    1504633.4472
   -1132915.2482    6092528.9674    1504633.4533
   -1132915.2220    6092528.9242    1504633.4588
   -1132915.1822    6092528.8360    1504633.4377
   -1132915.1789    6092528.8345    1504633.4408
   -1132915.1601    6092528.8181    1504633.4414
   -1132915.1513    6092528.7844    1504633.4395
   -1132915.1320    6092528.7614    1504633.4334
   -1132915.1628    6092528.7909    1504633.4272
   -1132915.2008    6092528.8406    1504633.4266
   -1132915.2404    6092528.8698    1504633.4281
   -1132915.2777    6092528.9214    1504633.4266
   -1132915.2847    6092528.9207    1504633.4294
   -1132915.3045    6092528.9538    1504633.4225
   -1132915.2998    6092528.9473    1504633.4185
   -1132915.2797    6092528.9245    1504633.4164
   -1132915.3173    6092528.9549    1504633.4249
   -1132915.3038    6092528.9493    1504633.4246
   -1132915.3184    6092528.9607    1504633.4295
   -1132915.3114    6092528.9538    1504633.4153
   -1132915.3067    6092528.9523    1504633.4007
   -1132915.3329    6092528.9680    1504633.4048
   -1132915.3145    6092528.9330    1504633.4060
   -1132915.3175    6092528.9264    1504633.3972
   -1132915.3156    6092528.9067    1504633.3999
   -1132915.3041    6092528.8890    1504633.4056
   -1132915.3170    6092528.8714    1504633.4076
   -1132915.3027    6092528.8445    1504633.3977
   -1132915.3037    6092528.8353    1504633.4002
   -1132915.3094    6092528.8068    1504633.3951
   -1132915.3208    6092528.7928    1504633.3842
   -1132915.3120    6092528.7549    1504633.3865
   -1132915.3305    6092528.7683    1504633.3908
   -1132915.3427    6092528.7522    1504633.3836
   -1132915.3417    6092528.7105    1504633.3875
   -1132915.3237    6092528.6715    1504633.3657
   -1132915.3179    6092528.6272    1504633.3654
   -1132915.3091    6092528.5675    1504633.3580
   -1132915.2639    6092528.4787    1504633.3450
   -1132915.3298    6092528.2450    1504633.4331
   -1132915.3083    6092528.1902    1504633.4204
   -1132915.2899    6092528.1243    1504633.3963
   -1132915.2510    6092528.0572    1504633.3608
   -1132914.5783    6092527.4926    1504633.0290
   -1132914.0703    6092527.0466    1504632.7709
   -1132914.9703    6092527.6916    1504633.1530
   -1132915.3493    6092528.8374    1504633.6592
   -1132915.5876    6092529.0682    1504633.7907
   -1132915.6302    6092529.1448    1504633.8018
   -1132915.5815    6092529.1012    1504633.7738
   -1132915.2491    6092528.8143    1504633.5933
   -1132915.0553    6092528.5712    1504633.4815
   -1132915.0007    6092528.5056    1504633.4479
   -1132915.0886    6092528.5950    1504633.4873
   -1132915.0805    6092528.5864    1504633.4850
   -1132915.1144    6092528.6465    1504633.4999
   -1132915.1652    6092528.6942    1504633.5264
   -1132915.1932    6092528.7269    1504633.5326
   -1132915.1973    6092528.7426    1504633.5397
   -1132915.1864    6092528.7334    1504633.5340
   -1132915.1934    6092528.7262    1504633.5349
   -1132915.2352    6092528.8078    1504633.5487
   -1132915.2505    6092528.8288    1504633.5498
