       X(m)            Y(m)              Y(m)         
   -1132915.1164    6092529.4696    1504633.4711
   -1132915.1157    6092529.4913    1504633.4769
   -1132915.1216    6092529.4769    1504633.4733
   -1132915.1169    6092529.4689    1504633.4668
   -1132915.1217    6092529.4711    1504633.4712
   -1132915.1311    6092529.4924    1504633.4782
   -1132915.1265    6092529.4797    1504633.4688
   -1132915.1347    6092529.4942    1504633.4748
   -1132915.1344    6092529.4934    1504633.4756
   -1132915.1406    6092529.5123    1504633.4800
   -1132915.1424    6092529.5176    1504633.4740
   -1132915.1503    6092529.5326    1504633.4776
   -1132915.1518    6092529.5371    1504633.4770
   -1132915.1449    6092529.5485    1504633.4825
   -1132915.1482    6092529.5494    1504633.4765
   -1132915.1526    6092529.5520    1504633.4760
   -1132915.1499    6092529.5649    1504633.4789
   -1132915.1548    6092529.5700    1504633.4779
   -1132915.1590    6092529.6035    1504633.4848
   -1132915.1555    6092529.5940    1504633.4762
   -1132915.1613    6092529.6047    1504633.4764
   -1132915.1638    6092529.6058    1504633.4765
   -1132915.1717    6092529.6076    1504633.4735
   -1132915.1702    6092529.6160    1504633.4772
   -1132915.1786    6092529.6045    1504633.4796
   -1132915.1792    6092529.6232    1504633.4829
   -1132915.1907    6092529.6275    1504633.4863
   -1132915.0709    6092529.3791    1504633.3024
   -1132915.3545    6092529.9698    1504633.7205
   -1132915.3381    6092529.9273    1504633.6923
   -1132915.3771    6092530.0100    1504633.7481
   -1132915.0816    6092529.3837    1504633.3187
   -1132915.3748    6092529.9856    1504633.7187
   -1132915.3883    6092529.9898    1504633.7152
   -1132915.6235    6092530.5521    1504633.7700
   -1132915.4013    6092530.0251    1504633.7193
   -1132915.4097    6092530.0372    1504633.7287
   -1132915.3773    6092529.9672    1504633.6830
   -1132915.3686    6092529.9490    1504633.6549
   -1132915.3679    6092529.9488    1504633.6419
   -1132915.3727    6092529.9605    1504633.6424
   -1132915.3480    6092529.9090    1504633.6045
   -1132915.3528    6092529.9143    1504633.6060
   -1132915.1065    6092529.7407    1504633.6006
   -1132914.9092    6092529.3436    1504633.3264
   -1132914.9153    6092529.3564    1504633.3246
   -1132914.9502    6092529.4407    1504633.3753
   -1132914.8942    6092529.3537    1504633.3001
   -1132914.8960    6092529.3525    1504633.3019
   -1132914.9396    6092529.4365    1504633.3471
   -1132914.9823    6092529.5215    1504633.3928
   -1132915.0238    6092529.6089    1504633.4487
   -1132915.0169    6092529.6126    1504633.4375
   -1132915.0372    6092529.6686    1504633.4660
   -1132915.0656    6092529.7332    1504633.4931
   -1132915.0834    6092529.7664    1504633.5160
   -1132915.0650    6092529.7448    1504633.4852
   -1132915.0854    6092529.7824    1504633.5123
   -1132915.0723    6092529.7671    1504633.4966
   -1132915.0737    6092529.7749    1504633.5079
   -1132915.0740    6092529.7912    1504633.5010
   -1132915.0628    6092529.7626    1504633.4701
   -1132915.1743    6092529.9566    1504633.5485
   -1132915.1488    6092529.8999    1504633.5335
   -1132915.1313    6092529.8769    1504633.5154
   -1132915.1473    6092529.8959    1504633.5272
   -1132915.1796    6092529.9559    1504633.5419
   -1132915.1633    6092529.9421    1504633.5318
   -1132915.1562    6092529.9439    1504633.5136
   -1132915.1656    6092529.9625    1504633.5256
   -1132915.1555    6092529.9432    1504633.5169
   -1132915.1478    6092529.9411    1504633.5108
   -1132915.1752    6092529.9937    1504633.5337
   -1132915.1798    6092530.0153    1504633.5268
   -1132915.1794    6092530.0196    1504633.5361
   -1132915.1856    6092530.0376    1504633.5332
   -1132915.2142    6092530.0748    1504633.5529
   -1132915.2149    6092530.0778    1504633.5505
   -1132915.2077    6092530.0904    1504633.5496
   -1132915.2242    6092530.1314    1504633.5610
   -1132915.2573    6092530.1867    1504633.5940
   -1132915.2757    6092530.2265    1504633.6036
   -1132915.2846    6092530.2501    1504633.6146
   -1132915.3019    6092530.2935    1504633.6177
   -1132915.3005    6092530.3036    1504633.6195
   -1132915.3139    6092530.3329    1504633.6247
   -1132915.3328    6092530.3869    1504633.6474
   -1132915.3406    6092530.4224    1504633.6587
   -1132915.3573    6092530.4494    1504633.6587
   -1132915.3636    6092530.4645    1504633.6605
   -1132915.3787    6092530.4945    1504633.6678
   -1132915.3850    6092530.5205    1504633.6674
   -1132915.3942    6092530.5476    1504633.6730
   -1132915.3986    6092530.5694    1504633.6808
   -1132915.3950    6092530.5673    1504633.6739
   -1132915.3950    6092530.5936    1504633.6741
   -1132915.4095    6092530.6215    1504633.6825
   -1132915.4138    6092530.6341    1504633.6762
   -1132915.4170    6092530.6565    1504633.6740
   -1132915.4273    6092530.6807    1504633.6883
   -1132915.4296    6092530.6955    1504633.6936
   -1132915.4376    6092530.7274    1504633.6988
   -1132915.4498    6092530.7398    1504633.7093
   -1132915.4546    6092530.7586    1504633.6997
   -1132915.4453    6092530.7528    1504633.6926
   -1132915.4499    6092530.7689    1504633.6853
   -1132915.4385    6092530.7644    1504633.6941
   -1132915.4394    6092530.7659    1504633.6906
   -1132915.4403    6092530.7884    1504633.6869
   -1132915.4339    6092530.7860    1504633.6868
   -1132915.4345    6092530.7926    1504633.6771
   -1132915.4278    6092530.8013    1504633.6730
   -1132915.4264    6092530.8168    1504633.6647
   -1132915.4175    6092530.8236    1504633.6635
   -1132915.4368    6092530.8527    1504633.6701
   -1132915.4329    6092530.8391    1504633.6632
   -1132915.4417    6092530.8632    1504633.6674
   -1132915.4390    6092530.8677    1504633.6674
   -1132915.4398    6092530.8882    1504633.6648
   -1132915.4369    6092530.9005    1504633.6652
   -1132915.4458    6092530.9761    1504633.5841
   -1132915.1579    6092530.5270    1504633.6615
   -1132914.9983    6092530.2685    1504633.7194
   -1132914.9508    6092530.1995    1504633.7400
   -1132915.0139    6092530.3081    1504633.7083
   -1132915.0433    6092530.3661    1504633.7002
   -1132914.9668    6092530.2545    1504633.7275
   -1132914.9266    6092530.1903    1504633.7322
   -1132914.9508    6092530.2256    1504633.5874
   -1132914.9547    6092530.2454    1504633.5866
   -1132914.9256    6092530.2042    1504633.5995
   -1132914.8798    6092530.1479    1504633.6136
   -1132914.6672    6092529.8601    1504633.2096
   -1132914.6437    6092529.8389    1504633.2133
   -1132914.6675    6092529.8754    1504633.2196
   -1132914.6855    6092529.9040    1504633.2113
   -1132914.7380    6092529.9890    1504633.1964
   -1132914.7164    6092529.9592    1504633.2060
   -1132914.7225    6092529.9614    1504633.1968
   -1132914.7184    6092529.9753    1504633.1954
   -1132914.7275    6092530.0008    1504633.1913
   -1132914.7551    6092530.0381    1504633.1780
   -1132914.7781    6092530.0824    1504633.1663
   -1132914.7871    6092530.1015    1504633.1536
   -1132914.7945    6092530.1192    1504633.1516
   -1132914.7715    6092530.0738    1504633.1464
   -1132914.7743    6092530.0928    1504633.1392
   -1132914.7677    6092530.0865    1504633.1275
   -1132914.7555    6092530.0613    1504633.1203
   -1132914.7309    6092530.0314    1504633.1169
   -1132914.7214    6092530.0115    1504633.1177
   -1132914.6910    6092529.9618    1504633.1058
   -1132914.6910    6092529.9556    1504633.0872
   -1132914.6939    6092529.9609    1504633.0746
   -1132914.6890    6092529.9355    1504633.0651
   -1132914.6774    6092529.9084    1504633.0482
   -1132914.6815    6092529.9044    1504633.0257
   -1132914.6736    6092529.8818    1504633.0077
   -1132914.6689    6092529.8625    1504632.9807
   -1132914.6695    6092529.8299    1504632.9494
   -1132914.6507    6092529.7819    1504632.9171
   -1132914.6626    6092529.8376    1504632.9669
   -1132914.6669    6092529.8501    1504632.9672
   -1132914.9037    6092529.7810    1504632.9673
   -1132914.9051    6092529.7696    1504632.9577
   -1132914.9087    6092529.7864    1504632.9539
   -1132914.9081    6092529.7725    1504632.9550
   -1132914.9002    6092529.7646    1504632.9475
   -1132914.8924    6092529.7708    1504632.9493
   -1132914.8861    6092529.7541    1504632.9473
   -1132915.0036    6092529.9071    1504633.1315
   -1132915.0783    6092529.9916    1504633.2259
   -1132915.1364    6092530.0764    1504633.3144
   -1132915.0722    6092529.9987    1504633.2168
   -1132915.1646    6092530.1670    1504633.4100
   -1132915.1777    6092530.1857    1504633.4345
   -1132915.1896    6092530.2068    1504633.4610
   -1132915.1726    6092530.1936    1504633.4354
   -1132915.1878    6092530.2121    1504633.4649
   -1132915.1828    6092530.1887    1504633.4231
   -1132915.2563    6092530.3193    1504633.5499
   -1132915.4380    6092530.7669    1504634.0951
   -1132915.4408    6092530.7459    1504634.0495
   -1132915.2204    6092530.1909    1504633.5161
   -1132915.1116    6092529.8900    1504633.2509
   -1132915.1742    6092530.0453    1504633.3959
   -1132915.2651    6092530.2773    1504633.5755
   -1132915.2243    6092530.1990    1504633.4959
   -1132915.2055    6092530.1552    1504633.4591
   -1132915.2335    6092530.2364    1504633.5220
   -1132915.2050    6092530.1628    1504633.4826
   -1132915.1980    6092530.1400    1504633.4664
   -1132915.2074    6092530.1459    1504633.4994
   -1132915.2463    6092530.2375    1504633.5948
   -1132915.2602    6092530.2546    1504633.6108
   -1132915.2611    6092530.2617    1504633.6266
   -1132915.2941    6092530.3345    1504633.6752
   -1132915.2956    6092530.3345    1504633.6650
   -1132915.2938    6092530.2967    1504633.6352
   -1132915.0942    6092530.0468    1504633.3860
   -1132915.1025    6092530.0533    1504633.3896
   -1132915.1323    6092530.1080    1504633.4478
   -1132915.1477    6092530.1379    1504633.4702
   -1132915.1533    6092530.1565    1504633.4860
   -1132915.1487    6092530.1221    1504633.4776
   -1132915.1451    6092530.0705    1504633.4546
   -1132915.1318    6092530.0373    1504633.4446
   -1132915.1327    6092530.0311    1504633.4562
   -1132915.1332    6092530.0335    1504633.4770
   -1132915.1137    6092529.9709    1504633.4557
   -1132915.1198    6092529.9637    1504633.4824
   -1132915.1210    6092529.9466    1504633.4852
   -1132915.1261    6092529.9227    1504633.5051
   -1132915.1224    6092529.8893    1504633.4983
   -1132915.1315    6092529.8895    1504633.5229
   -1132915.1315    6092529.8611    1504633.5367
   -1132914.6700    6092529.8800    1504633.3037
   -1132914.6351    6092529.8177    1504633.2696
   -1132915.1077    6092531.0170    1504634.0168
   -1132914.9828    6092530.2193    1504633.2478
   -1132915.1110    6092530.3897    1504633.2401
   -1132915.0818    6092530.2962    1504633.1485
   -1132915.0183    6092530.1092    1504633.0221
   -1132914.9752    6092530.1744    1504633.1586
   -1132914.9281    6092530.0696    1504633.0883
   -1132914.9274    6092530.0771    1504633.1034
   -1132915.0004    6092530.2488    1504633.1686
   -1132914.9813    6092530.2377    1504633.1691
   -1132915.0104    6092530.3136    1504633.2072
   -1132915.0696    6092530.4696    1504633.2953
   -1132915.0876    6092530.5052    1504633.3071
   -1132915.1017    6092530.5317    1504633.3157
   -1132915.1127    6092530.5555    1504633.3089
   -1132915.1218    6092530.6048    1504633.3438
   -1132915.1244    6092530.5998    1504633.3444
   -1132915.1267    6092530.5901    1504633.3336
   -1132915.2406    6092530.8149    1504633.6087
   -1132915.2529    6092530.8603    1504633.6461
   -1132915.1619    6092530.6939    1504633.4378
   -1132915.1919    6092530.7883    1504633.5146
   -1132915.1523    6092530.7262    1504633.4585
   -1132915.1303    6092530.6848    1504633.4416
   -1132915.1403    6092530.7242    1504633.5052
   -1132915.1328    6092530.6954    1504633.4777
   -1132915.1480    6092530.7013    1504633.4749
   -1132915.1317    6092530.6743    1504633.4721
   -1132915.1111    6092530.6436    1504633.4553
   -1132915.1042    6092530.6300    1504633.4597
   -1132915.1136    6092530.6343    1504633.4631
   -1132915.1003    6092530.6019    1504633.4458
   -1132915.0879    6092530.6001    1504633.4531
   -1132915.1099    6092530.6352    1504633.4604
   -1132915.0917    6092530.6149    1504633.4565
   -1132915.0831    6092530.5991    1504633.4571
   -1132915.0869    6092530.6059    1504633.4802
   -1132915.0788    6092530.5905    1504633.4683
   -1132915.0765    6092530.5719    1504633.4601
   -1132915.0824    6092530.5882    1504633.4722
   -1132915.0795    6092530.6192    1504633.5003
   -1132915.0975    6092530.6438    1504633.5008
   -1132915.0917    6092530.6582    1504633.5085
   -1132915.0973    6092530.6677    1504633.5133
   -1132915.1127    6092530.7010    1504633.5245
   -1132915.1091    6092530.7286    1504633.5265
   -1132915.1280    6092530.7327    1504633.5177
   -1132915.1365    6092530.7280    1504633.4996
   -1132915.1360    6092530.7163    1504633.5056
   -1132915.1375    6092530.7153    1504633.4883
   -1132915.1323    6092530.7192    1504633.4902
   -1132915.1426    6092530.7384    1504633.4999
   -1132915.1343    6092530.7287    1504633.4914
   -1132915.1438    6092530.7502    1504633.4971
   -1132915.1561    6092530.7533    1504633.4957
   -1132915.1613    6092530.7594    1504633.4973
   -1132915.1646    6092530.7693    1504633.4882
   -1132915.1559    6092530.7479    1504633.4793
   -1132915.1556    6092530.7493    1504633.4793
   -1132915.1563    6092530.7519    1504633.4712
   -1132915.1620    6092530.7515    1504633.4582
   -1132915.1459    6092530.7238    1504633.4302
   -1132915.1332    6092530.7209    1504633.4457
   -1132915.1341    6092530.7338    1504633.4533
   -1132915.1320    6092530.7400    1504633.4550
   -1132914.9508    6092529.8799    1504633.9014
   -1132914.9472    6092529.9017    1504633.9099
   -1132914.9325    6092529.8660    1504633.8936
   -1132914.9291    6092529.8493    1504633.8867
   -1132914.9308    6092529.8507    1504633.8761
   -1132914.9212    6092529.8452    1504633.8723
   -1132914.9331    6092529.8575    1504633.8730
   -1132914.9213    6092529.8577    1504633.8799
   -1132914.9116    6092529.8451    1504633.8862
   -1132914.9029    6092529.8320    1504633.8815
   -1132914.8969    6092529.8487    1504633.9044
   -1132914.8924    6092529.8441    1504633.8946
   -1132914.8841    6092529.8217    1504633.8835
   -1132914.8319    6092529.5978    1504633.7232
   -1132914.8281    6092529.5951    1504633.7205
   -1132914.8375    6092529.6028    1504633.7266
   -1132914.8358    6092529.6136    1504633.7261
   -1132914.6936    6092528.9672    1504633.1742
   -1132914.7901    6092529.4231    1504633.5723
   -1132914.7883    6092529.3784    1504633.5431
   -1132914.8871    6092529.6302    1504633.7712
   -1132914.8028    6092529.4439    1504633.6073
   -1132914.8092    6092529.4825    1504633.6458
   -1132914.7855    6092529.4216    1504633.5888
   -1132914.7822    6092529.4145    1504633.5760
   -1132914.8090    6092529.5097    1504633.6521
   -1132914.7803    6092529.4680    1504633.6190
   -1132914.9256    6092529.8101    1504633.9164
   -1132915.0067    6092529.9835    1504634.0754
   -1132915.0018    6092529.9526    1504634.0453
   -1132914.9255    6092529.7943    1504633.9039
   -1132914.9036    6092529.7122    1504633.8296
   -1132914.8878    6092529.6776    1504633.8039
   -1132914.8702    6092529.6398    1504633.7758
   -1132914.8813    6092529.6736    1504633.7997
   -1132914.8812    6092529.6776    1504633.8115
   -1132914.8673    6092529.6582    1504633.7948
   -1132914.8597    6092529.6394    1504633.7813
   -1132914.8604    6092529.6542    1504633.7862
   -1132914.8573    6092529.6574    1504633.7782
   -1132914.8451    6092529.6517    1504633.7785
   -1132914.8345    6092529.6382    1504633.7553
   -1132914.8104    6092529.6004    1504633.7254
   -1132914.8172    6092529.6038    1504633.7267
   -1132914.8220    6092529.6177    1504633.7313
   -1132914.8059    6092529.6192    1504633.7421
   -1132914.8072    6092529.6193    1504633.7438
   -1132914.8009    6092529.6206    1504633.7440
   -1132914.8037    6092529.6180    1504633.7475
   -1132914.8158    6092529.6510    1504633.7662
   -1132914.8107    6092529.6381    1504633.7602
   -1132914.8157    6092529.6600    1504633.7762
   -1132914.8016    6092529.6357    1504633.7727
   -1132914.8170    6092529.6679    1504633.7918
   -1132914.8189    6092529.6688    1504633.7936
   -1132914.8266    6092529.6808    1504633.7965
   -1132914.8338    6092529.6897    1504633.8187
   -1132914.8298    6092529.6894    1504633.8279
   -1132914.8204    6092529.6767    1504633.8224
   -1132914.8315    6092529.6787    1504633.8391
   -1132914.8201    6092529.6697    1504633.8288
   -1132914.8109    6092529.6448    1504633.8237
   -1132914.8078    6092529.6503    1504633.8182
   -1132914.7976    6092529.6385    1504633.8208
   -1132914.7969    6092529.6324    1504633.8207
   -1132914.7886    6092529.6070    1504633.8111
   -1132914.7929    6092529.6360    1504633.8231
   -1132914.7914    6092529.6136    1504633.8061
   -1132914.7883    6092529.6137    1504633.7928
   -1132914.7769    6092529.5796    1504633.7754
   -1132914.7800    6092529.5837    1504633.7822
   -1132914.7844    6092529.5899    1504633.7868
   -1132914.7826    6092529.5717    1504633.7744
   -1132914.7782    6092529.5768    1504633.7724
   -1132914.7775    6092529.5773    1504633.7752
   -1132914.7824    6092529.5692    1504633.7762
   -1132914.7707    6092529.5650    1504633.7838
   -1132914.7678    6092529.5734    1504633.7896
   -1132914.7598    6092529.5415    1504633.7820
   -1132914.7618    6092529.5541    1504633.7877
   -1132914.7640    6092529.5822    1504633.7968
   -1132914.7492    6092529.5540    1504633.7894
   -1132914.7436    6092529.5573    1504633.7878
   -1132914.7426    6092529.5471    1504633.7837
   -1132914.7477    6092529.5501    1504633.7904
   -1132914.7455    6092529.5619    1504633.7948
   -1132914.7459    6092529.5537    1504633.7941
   -1132914.7401    6092529.5478    1504633.8011
   -1132914.7402    6092529.5494    1504633.8055
   -1132914.7352    6092529.5425    1504633.7958
   -1132914.7255    6092529.5287    1504633.7923
   -1132914.7237    6092529.5239    1504633.7827
   -1132914.7176    6092529.5044    1504633.7642
   -1132914.7167    6092529.4912    1504633.7665
   -1132914.7219    6092529.4935    1504633.7676
   -1132914.7175    6092529.5076    1504633.7706
   -1132914.7185    6092529.5068    1504633.7646
   -1132914.7089    6092529.4890    1504633.7639
   -1132914.7002    6092529.4691    1504633.7519
   -1132914.7020    6092529.4567    1504633.7493
   -1132914.6994    6092529.4482    1504633.7490
   -1132914.6882    6092529.4369    1504633.7473
   -1132914.6830    6092529.4322    1504633.7342
   -1132914.6754    6092529.4190    1504633.7266
   -1132914.6687    6092529.4194    1504633.7357
   -1132914.6675    6092529.4110    1504633.7289
   -1132914.6646    6092529.4120    1504633.7286
   -1132914.6563    6092529.4158    1504633.7208
   -1132914.6570    6092529.4039    1504633.7172
   -1132914.6509    6092529.4061    1504633.7145
   -1132914.6443    6092529.3960    1504633.7046
   -1132914.6355    6092529.3764    1504633.6987
   -1132914.6250    6092529.3619    1504633.6852
   -1132914.6208    6092529.3431    1504633.6747
   -1132914.4827    6092529.0432    1504633.4007
   -1132914.4802    6092529.0249    1504633.3850
   -1132914.4793    6092529.0151    1504633.3790
   -1132914.4737    6092528.9843    1504633.3567
   -1132914.4728    6092528.9801    1504633.3447
   -1132914.4690    6092528.9617    1504633.3324
   -1132914.5076    6092529.1211    1504633.3328
   -1132914.4990    6092529.1012    1504633.3128
   -1132914.5014    6092529.0829    1504633.3000
   -1132914.4849    6092529.0520    1504633.2804
   -1132914.4879    6092529.0353    1504633.2591
   -1132914.4848    6092528.9918    1504633.2236
   -1132914.4760    6092528.9614    1504633.1942
   -1132914.4605    6092528.9044    1504633.1627
   -1132914.4545    6092528.8654    1504633.1348
   -1132914.4815    6092529.0204    1504633.2492
   -1132914.4791    6092529.0254    1504633.2496
   -1132914.4794    6092529.0141    1504633.2478
   -1132914.4795    6092529.0112    1504633.2561
   -1132914.4779    6092529.0026    1504633.2548
   -1132914.4710    6092529.0049    1504633.2559
   -1132914.4703    6092528.9996    1504633.2613
   -1132914.4664    6092529.0049    1504633.2566
   -1132914.4657    6092528.9921    1504633.2537
   -1132914.4666    6092528.9876    1504633.2458
   -1132914.4568    6092528.9729    1504633.2450
   -1132914.4547    6092528.9692    1504633.2390
   -1132914.4552    6092528.9705    1504633.2428
   -1132914.4512    6092528.9589    1504633.2357
   -1132914.4480    6092528.9473    1504633.2386
   -1132914.4539    6092528.9326    1504633.2332
   -1132914.4456    6092528.9197    1504633.2287
   -1132914.4367    6092528.9094    1504633.2268
   -1132914.4397    6092528.9247    1504633.2331
   -1132914.4355    6092528.9153    1504633.2374
   -1132914.4297    6092528.8828    1504633.2228
   -1132914.4285    6092528.8831    1504633.2267
   -1132914.4275    6092528.8715    1504633.2202
   -1132914.4219    6092528.8707    1504633.2132
   -1132914.4289    6092528.8615    1504633.2142
   -1132914.4254    6092528.8568    1504633.2067
   -1132914.4195    6092528.8467    1504633.1993
   -1132914.4179    6092528.8282    1504633.1948
   -1132914.4181    6092528.8240    1504633.1913
   -1132914.4165    6092528.8138    1504633.1814
   -1132914.4121    6092528.8043    1504633.1793
   -1132914.4065    6092528.7761    1504633.1647
   -1132914.4033    6092528.7688    1504633.1715
   -1132914.4045    6092528.7519    1504633.1678
   -1132914.4024    6092528.7446    1504633.1754
   -1132914.4012    6092528.7208    1504633.1688
   -1132914.3890    6092528.7071    1504633.1698
   -1132914.3872    6092528.6785    1504633.1650
   -1132914.3851    6092528.6464    1504633.1608
   -1132914.3820    6092528.6329    1504633.1673
   -1132914.3763    6092528.6069    1504633.1633
   -1132914.3686    6092528.5825    1504633.1608
   -1132914.3692    6092528.5707    1504633.1744
   -1132914.3641    6092528.5339    1504633.1755
   -1132914.3589    6092528.4938    1504633.1836
   -1132914.3591    6092528.4561    1504633.1817
   -1132914.3505    6092528.4037    1504633.1779
   -1132914.3446    6092528.3394    1504633.1749
   -1132914.3344    6092528.2815    1504633.1804
   -1132914.3665    6092528.6259    1504633.1438
   -1132914.3676    6092528.6126    1504633.1460
   -1132914.3653    6092528.6076    1504633.1433
   -1132914.3570    6092528.6073    1504633.1370
   -1132914.3662    6092528.5979    1504633.1339
   -1132914.3668    6092528.6060    1504633.1379
   -1132914.3608    6092528.6063    1504633.1419
   -1132914.3613    6092528.6052    1504633.1389
   -1132914.3602    6092528.6072    1504633.1325
   -1132914.3630    6092528.5979    1504633.1311
   -1132914.3581    6092528.6071    1504633.1354
   -1132914.3538    6092528.6011    1504633.1291
   -1132914.3517    6092528.5967    1504633.1381
   -1132914.3438    6092528.5969    1504633.1373
   -1132914.3429    6092528.5974    1504633.1281
   -1132914.3396    6092528.6011    1504633.1386
   -1132914.3397    6092528.5890    1504633.1408
   -1132914.3386    6092528.5796    1504633.1280
   -1132914.3288    6092528.5745    1504633.1289
   -1132914.3254    6092528.5757    1504633.1357
   -1132914.3246    6092528.5652    1504633.1346
   -1132914.3191    6092528.5685    1504633.1326
   -1132914.3205    6092528.5636    1504633.1410
   -1132914.3134    6092528.5417    1504633.1329
   -1132914.3157    6092528.5607    1504633.1301
   -1132914.3229    6092528.5707    1504633.1372
   -1132914.3233    6092528.5676    1504633.1304
   -1132914.4853    6092528.8635    1504633.3664
   -1132914.3408    6092528.5992    1504633.1534
   -1132914.4149    6092528.7399    1504633.2599
   -1132914.5091    6092528.8944    1504633.3972
   -1132914.4814    6092528.8240    1504633.3500
   -1132914.4989    6092528.8567    1504633.3693
   -1132914.5132    6092528.8786    1504633.3834
   -1132914.4725    6092528.8023    1504633.3317
   -1132914.4482    6092528.7432    1504633.3027
   -1132914.4474    6092528.7311    1504633.2859
   -1132914.4478    6092528.7277    1504633.2844
   -1132914.4153    6092528.6727    1504633.2526
   -1132914.4020    6092528.6521    1504633.2304
   -1132914.4027    6092528.6552    1504633.2340
   -1132914.3912    6092528.6223    1504633.2090
   -1132914.3783    6092528.5874    1504633.1913
   -1132914.3900    6092528.5991    1504633.1920
   -1132914.3815    6092528.5711    1504633.1681
   -1132914.3836    6092528.5757    1504633.1728
   -1132914.3882    6092528.5753    1504633.1696
   -1132914.3876    6092528.5651    1504633.1676
   -1132914.3863    6092528.5760    1504633.1674
   -1132914.3780    6092528.5527    1504633.1426
   -1132914.3672    6092528.5344    1504633.1347
   -1132914.3680    6092528.5175    1504633.1265
   -1132914.3615    6092528.5119    1504633.1184
   -1132914.3531    6092528.4680    1504633.0920
   -1132914.3504    6092528.4625    1504633.0839
   -1132914.3392    6092528.4375    1504633.0745
   -1132914.3412    6092528.4323    1504633.0751
   -1132914.3465    6092528.4371    1504633.0780
   -1132914.3472    6092528.4217    1504633.0739
   -1132914.3492    6092528.4178    1504633.0703
   -1132914.3590    6092528.4304    1504633.0748
   -1132914.3694    6092528.4334    1504633.0794
   -1132914.6620    6092529.2054    1504633.1812
   -1132914.6672    6092529.2041    1504633.1786
   -1132914.6754    6092529.2080    1504633.1831
   -1132914.6787    6092529.2144    1504633.1782
   -1132914.6833    6092529.2229    1504633.1807
   -1132914.6895    6092529.2450    1504633.1918
   -1132914.6964    6092529.2440    1504633.1863
   -1132914.6914    6092529.2291    1504633.1787
   -1132914.6932    6092529.2414    1504633.1830
   -1132914.7026    6092529.2576    1504633.1864
   -1132914.7071    6092529.2490    1504633.1887
   -1132914.7107    6092529.2514    1504633.1891
   -1132914.7150    6092529.2611    1504633.1930
   -1132914.7181    6092529.2719    1504633.1895
   -1132914.7178    6092529.2783    1504633.1872
   -1132914.7221    6092529.2758    1504633.1936
   -1132914.7237    6092529.2761    1504633.1982
   -1132914.7316    6092529.2814    1504633.1953
   -1132914.7326    6092529.2850    1504633.2118
   -1132914.7369    6092529.2808    1504633.2037
   -1132914.7392    6092529.2818    1504633.2114
   -1132914.7386    6092529.2826    1504633.2153
   -1132914.7438    6092529.3050    1504633.2249
   -1132914.7516    6092529.3143    1504633.2319
   -1132914.7550    6092529.3252    1504633.2319
   -1132914.7537    6092529.3200    1504633.2280
   -1132914.7537    6092529.3211    1504633.2332
   -1132914.7643    6092529.3257    1504633.2415
   -1132914.7698    6092529.3509    1504633.2439
   -1132914.7829    6092529.3748    1504633.2392
   -1132914.7860    6092529.3867    1504633.2407
   -1132914.7882    6092529.3940    1504633.2444
   -1132914.7900    6092529.3916    1504633.2411
   -1132914.7981    6092529.4001    1504633.2454
   -1132914.8000    6092529.3980    1504633.2440
   -1132914.8039    6092529.4109    1504633.2367
   -1132914.8108    6092529.4347    1504633.2407
   -1132914.8126    6092529.4394    1504633.2488
   -1132914.8132    6092529.4632    1504633.2506
   -1132914.8226    6092529.4533    1504633.2526
   -1132914.8279    6092529.4560    1504633.2532
   -1132914.8255    6092529.4652    1504633.2507
   -1132914.8433    6092529.4806    1504633.2567
   -1132914.8476    6092529.4933    1504633.2644
   -1132914.8513    6092529.5062    1504633.2648
   -1132914.8573    6092529.5242    1504633.2728
   -1132914.8539    6092529.5170    1504633.2805
   -1132914.8534    6092529.5019    1504633.2758
   -1132914.8574    6092529.5183    1504633.2789
   -1132914.8654    6092529.5283    1504633.2849
   -1132914.8677    6092529.5320    1504633.2754
   -1132914.8721    6092529.5263    1504633.2817
   -1132914.8704    6092529.5357    1504633.2822
   -1132914.9077    6092529.4938    1504633.2138
   -1132914.9099    6092529.5041    1504633.2329
   -1132914.8535    6092529.6485    1504633.4033
   -1132914.8618    6092529.6128    1504633.3893
   -1132914.8618    6092529.6255    1504633.3996
   -1132914.8888    6092529.5869    1504633.3484
   -1132914.8954    6092529.5745    1504633.3351
   -1132914.8972    6092529.5753    1504633.3434
   -1132914.8899    6092529.5912    1504633.3728
   -1132914.8835    6092529.5860    1504633.3782
   -1132914.8943    6092529.5862    1504633.3847
   -1132914.8841    6092529.5715    1504633.3923
   -1132914.8803    6092529.5470    1504633.3936
   -1132914.8911    6092529.5319    1504633.3840
   -1132914.8889    6092529.5355    1504633.3910
   -1132914.8997    6092529.5498    1504633.3953
   -1132914.9049    6092529.5212    1504633.3923
   -1132914.9095    6092529.4836    1504633.3801
   -1132914.9131    6092529.4603    1504633.3823
   -1132914.9162    6092529.4456    1504633.3818
   -1132914.9248    6092529.4244    1504633.3671
   -1132914.9181    6092529.3757    1504633.3644
   -1132914.9138    6092529.3459    1504633.3638
   -1132914.9127    6092529.3016    1504633.3704
   -1132914.9104    6092529.2461    1504633.3603
   -1132914.8955    6092529.2151    1504633.3794
   -1132914.8921    6092529.1647    1504633.3788
   -1132914.8841    6092529.1319    1504633.3906
   -1132914.8765    6092529.0629    1504633.3870
   -1132914.8607    6092529.0091    1504633.4041
   -1132914.8537    6092528.9790    1504633.4160
